 EVN Resources: ConText 1.0.0
 ---------------------------------
 Analysed: 2006.05.04 at 05:23
 
 Files :
 -------
   1 : Miners
   2 : Miners ship descs with images
   3 : Miners ships
 -------

 Full EVN Resource Listing:
 ----------------------------------

 Total Resources Found    : 353
 --------------------------

    bööm Found    : 0
    chär Found    : 1
    cölr Found    : 0
    crön Found    : 0
    dësc Found    : 90
    düde Found    : 8
    flët Found    : 0
    gövt Found    : 3
    ïntf Found    : 0
    jünk Found    : 6
    mïsn Found    : 1
    nëbu Found    : 0
    oütf Found    : 71
    öops Found    : 0
    përs Found    : 0
    ränk Found    : 0
    röid Found    : 0
    shän Found    : 21
    shïp Found    : 36
    spïn Found    : 17
    spöb Found    : 22
    sÿst Found    : 52
    wëap Found    : 19
    STR  Found    : 0
    STR# Found    : 6
 --------------------------

 Resource Duplicates by Type:
 ----------------------------

 ----------------------------


• Begin Output
••••••••••••••••

• Begin chär
"Type"	"ID"	"Name"	"File"	"startCash"	"startShipType"	"startSystem1"	"startSystem2"	"startSystem3"	"startSystem4"	"startGovt1"	"startGovt2"	"startGovt3"	"startGovt4"	"startStatus1"	"startStatus2"	"startStatus3"	"startStatus4"	"startKills"	"introTextID"	"introPictID1"	"introPictID2"	"introPictID3"	"introPictID4"	"introPictDelay1"	"introPictDelay2"	"introPictDelay3"	"introPictDelay4"	"onStart"	"Flags"	"startDay"	"starMonth"	"startYear"	"DatePrefix"	"DateSuffix"	"EOR"
chär	128	"Miner"	"Miners"	0	128	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	129	-1	-1	-1	-1	-1	-1	-1	-1	""	0x0001	23	6	2177	""	" NC"	"•"
• Begin dësc
"Type"	"ID"	"Name"	"File"	"Graphic"	"Movie"	"Flags"	"Description"	"EOR"
shän	137	"Katana"	"Miners ships"	1018	1019	3	128	96	0	-1	-1	0	0	0	1418	1419	128	96	-1	-1	0	0	-1	-1	0	0	0x0001	0	0	36	-1	0	0	0	0	-1	-1	0	0	6	-6	6	-6	19	19	19	19	2	2	-2	-2	0	0	0	0	-1	-10	-1	-10	6	6	6	6	6	-6	6	-6	7	7	7	7	0	0	0	0	0	0	0	0	35	35	35	35	0	0	0	0	0	75	0	75	"•"
shän	138	"Feles-class"	"Miners ships"	1020	1021	1	144	108	0	-1	-1	0	0	0	1420	1421	144	108	-1	-1	0	0	-1	-1	0	0	0x0000	0	0	36	-1	0	0	0	0	-1	-1	0	0	3	-3	3	-3	55	55	55	55	0	0	0	0	0	0	0	0	30	30	30	30	5	5	5	5	8	-8	8	-8	40	40	40	40	0	0	0	0	0	0	0	0	55	55	55	55	0	0	0	0	90	60	0	75	"•"
shän	139	"Feles-class modified"	"Miners ships"	1022	1023	10	144	108	0	-1	-1	0	0	0	1422	1423	144	108	-1	-1	0	0	-1	-1	0	0	0x0082	0	0	36	-1	0	0	0	0	-1	-1	0	0	3	-3	3	-3	55	55	55	55	0	0	0	0	0	0	0	0	30	30	30	30	5	5	5	5	8	-8	8	-8	40	40	40	40	0	0	0	0	5	-5	5	-5	-6	-6	-6	-6	5	5	5	5	90	60	0	75	"•"
shän	140	"GISC-Drone"	"Miners ships"	1024	1025	12	40	32	0	-1	-1	0	0	0	1424	1425	40	32	1624	1625	40	32	-1	-1	0	0	0x0058	3	0	36	2	10	75	32	75	-1	-1	0	0	4	-4	4	-4	4	4	4	4	0	0	0	0	0	0	0	0	5	5	5	5	1	1	1	1	0	0	0	0	12	12	12	12	0	0	0	0	0	0	0	0	12	12	12	12	0	0	0	0	0	70	0	80	"•"
shän	141	"Accipiter"	"Miners ships"	1004	1005	3	96	72	0	-1	-1	0	0	0	1404	1405	96	72	-1	-1	0	0	-1	-1	0	0	0x0001	0	0	36	-1	0	0	0	0	-1	-1	0	0	14	-14	14	-14	11	11	11	11	4	4	-4	-4	0	0	0	0	3	3	3	3	3	-3	3	-3	0	0	0	0	20	20	20	20	-2	-2	-2	-2	0	0	0	0	20	20	20	20	-2	-2	-2	-2	0	75	0	75	"•"
shän	142	"Excalibur"	"Miners ships"	1016	1017	3	96	72	0	-1	-1	0	0	0	1416	1417	96	72	-1	-1	0	0	-1	-1	0	0	0x0001	0	0	36	-1	0	0	0	0	-1	-1	0	0	4	-4	4	-4	5	5	5	5	1	1	-1	-1	0	0	0	0	-5	-5	-5	-5	2	-2	2	-2	6	-6	6	-6	2	2	2	2	0	0	0	0	0	0	0	0	20	20	20	20	0	0	0	0	0	75	0	75	"•"
shän	143	"Dies Malus"	"Miners ships"	1008	1009	3	160	120	0	-1	-1	0	0	0	1408	1409	160	120	-1	-1	0	0	-1	-1	0	0	0x0001	0	0	36	-1	0	0	0	0	-1	-1	0	0	10	-10	10	-10	2	2	2	2	2	2	-2	-2	6	-6	6	-6	5	5	-10	-10	5	5	5	5	11	-11	11	-11	10	10	10	10	0	0	0	0	10	-10	10	-10	2	2	2	2	2	2	-2	-2	0	75	0	75	"•"
shän	144	"Erebus"	"Miners ships"	1010	1011	3	160	120	0	-1	-1	0	0	0	1410	1411	160	120	-1	-1	0	0	-1	-1	0	0	0x0001	0	0	36	-1	0	0	0	0	-1	-1	0	0	10	-10	10	-10	10	10	10	10	1	1	-1	-1	0	0	0	0	-5	-20	-5	-20	4	4	-4	-4	20	-20	20	-20	5	5	5	5	0	0	0	0	3	0	-3	0	50	50	50	50	-5	-5	-5	-5	0	75	0	75	"•"
shän	145	"Feles-class"	"Miners ships"	1020	1021	1	144	108	0	-1	-1	0	0	0	1420	1421	144	108	-1	-1	0	0	-1	-1	0	0	0x0000	0	0	36	-1	0	0	0	0	-1	-1	0	0	3	-3	3	-3	55	55	55	55	0	0	0	0	0	0	0	0	30	30	30	30	5	5	5	5	8	-8	8	-8	40	40	40	40	0	0	0	0	0	0	0	0	55	55	55	55	0	0	0	0	90	60	0	75	"•"
shän	146	"Feles-class modified"	"Miners ships"	1022	1023	10	144	108	0	-1	-1	0	0	0	1422	1423	144	108	-1	-1	0	0	-1	-1	0	0	0x0082	0	0	36	-1	0	0	0	0	-1	-1	0	0	3	-3	3	-3	55	55	55	55	0	0	0	0	0	0	0	0	30	30	30	30	5	5	5	5	8	-8	8	-8	40	40	40	40	0	0	0	0	5	-5	5	-5	-6	-6	-6	-6	5	5	5	5	90	60	0	75	"•"
shän	147	"Serpens"	"Miners ships"	1002	1003	3	112	88	0	-1	-1	0	0	0	1402	1403	112	88	-1	-1	0	0	-1	-1	0	0	0x0001	0	0	36	-1	0	0	0	0	-1	-1	0	0	7	-7	7	-7	18	18	18	18	2	2	-2	-2	0	0	0	0	-8	-8	-8	-8	7	-7	7	-7	13	-13	13	-13	15	15	15	15	0	0	0	0	0	0	0	0	40	40	40	40	-3	-3	-3	-3	0	75	0	75	"•"
shän	895	"Escape Pod"	"Miners ships"	3000	3001	1	24	24	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0x0000	0	0	36	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"•"
• Begin shïp
"Type"	"ID"	"Name"	"File"	"holds"	"Shield"	"Accel"	"Speed"	"Maneuver"	"Fuel"	"freeMass"	"Armor"	"ShieldRegen"	"WType_1"	"WType_2"	"WType_3"	"WType_4"	"WCount_1"	"WCount_2"	"WCount_3"	"WCount_4"	"Ammo_1"	"Ammo_2"	"Ammo_3"	"Ammo_4"	"MaxGun"	"MaxTur"	"TechLevel"	"Cost"	"DeathDelay"	"ArmorRech"	"Explode1"	"Explode2"	"DispWeight"	"Mass"	"Length"	"InherentAI"	"Crew"	"Strength"	"InherentGovt"	"Flags"	"PodCount"	"DefaultItems_1"	"DefaultItems_2"	"DefaultItems_3"	"DefaultItems_4"	"ItemCount_1"	"ItemCount_2"	"ItemCount_3"	"ItemCount_4"	"FuelRegen"	"SkillVar"	"Flags2"	"Contributes0"	"Contributes1"	"Availability"	"AppearOn"	"OnPurchase"	"Deionize"	"IonizeMax"	"KeyCarried"	"DefaultItems2_1"	"DefaultItems2_2"	"DefaultItems2_3"	"DefaultItems2_4"	"ItemCount2_1"	"ItemCount2_2"	"ItemCount2_3"	"ItemCount2_4"	"Require0"	"Require1"	"BuyRandom"	"HireRandom"	"OnCapture"	"OnRetire"	"ShortName"	"CommName"	"LongName"	"MovieFile"	"WType2_1"	"WType2_2"	"WType2_3"	"WType2_4"	"WCount2_1"	"WCount2_2"	"WCount2_3"	"WCount2_4"	"Ammo2_1"	"Ammo2_2"	"Ammo2_3"	"Ammo2_4"	"SubTitle"	"Flags3"	"UpgradeTo"	"EscUpgrdCost"	"EscSellValue"	"EscortType"	"EOR"
shïp	128	"Acheron"	"Miners ships"	25	330	600	600	50	400	40	190	60	128	-1	-1	-1	4	0	0	0	-1	-1	-1	-1	4	1	1	25000	20	0	4	5	0	70	12	1	1	0	-1	0x0110	1	151	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	60	30	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Acheron"	"Courier"	"Infinity Shipyards Moebius 17 Acheron SCT"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	129	"Serpens"	"Miners ships"	30	410	600	560	70	500	60	350	50	128	144	-1	-1	4	1	0	0	-1	10	-1	-1	6	1	1	150000	35	0	4	5	0	90	26	3	2	0	-1	0x0110	1	151	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	60	30	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Serpens"	"Bomber"	"Infinity Shipyards Moebius 3 Serpens SSF"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	130	"Accipiter"	"Miners ships"	7	110	800	650	70	300	30	80	75	135	-1	-1	-1	4	0	0	0	-1	-1	-1	-1	4	0	2	75000	15	0	4	5	0	65	8	3	1	0	-1	0x0118	1	151	-1	-1	-1	1	0	0	0	50	0	0x0008	0x00000000	0x00000000	""	""	""	70	20	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Accipiter"	"Fighter"	"Infinity Shipyards Moebius 5 Accipiter AFI"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0003	-1	0	0	0	"•"
shïp	131	"Curiositas"	"Miners ships"	40	450	500	500	45	800	60	280	50	138	-1	-1	-1	4	0	0	0	-1	-1	-1	-1	3	1	3	80000	25	0	4	5	0	110	20	2	2	0	-1	0x0110	1	151	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	50	35	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Curiositas"	"Explorer"	"Infinity Shipyards Moebius 198 Curiositas SEV"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	132	"Dies Malus"	"Miners ships"	75	960	400	350	40	600	170	790	35	129	133	137	144	4	8	4	2	-1	-1	-1	20	6	12	7	500000	60	0	4	1005	0	310	50	3	30	0	-1	0x0110	10	151	-1	-1	-1	1	0	0	0	30	0	0x0000	0x00000000	0x00000000	""	""	""	30	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Dies Malus"	"Destroyer"	"Infinity Shipyards Moebius 82 Dies Malus HCD"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	133	"Erebus"	"Miners ships"	40	590	400	430	50	500	120	430	40	128	129	143	144	8	3	2	2	-1	-1	20	20	11	3	5	300000	40	0	4	1005	0	260	37	3	5	0	-1	0x0110	2	151	-1	-1	-1	1	0	0	0	35	0	0x0000	0x00000000	0x00000000	""	""	""	40	65	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Erebus"	"Bomber"	"Infinity Shipyard Moebius 9 Erebus SSB"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	134	"Ore Freighter"	"Miners ships"	500	750	150	200	25	400	100	510	30	129	131	-1	-1	2	1	0	0	-1	-1	-1	-1	2	2	2	250000	75	0	4	1005	0	200	75	1	100	0	-1	0x0110	15	151	-1	-1	-1	1	0	0	0	30	0	0x0000	0x00000000	0x00000000	""	""	""	30	80	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Ore Freighter"	"Freighter"	"Sol Manufacturing Standard Ore Freighter"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	135	"Aeris"	"Miners ships"	40	540	620	450	40	700	80	420	60	141	142	-1	-1	2	2	0	0	-1	20	0	0	8	2	5	250000	40	0	4	1005	0	145	35	3	3	0	-1	0x0110	2	151	-1	-1	-1	1	0	0	0	50	0	0x0000	0x00000000	0x00000000	""	""	""	40	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	0	""	""	"Aeris"	"Capital Ship"	"Star Industries Aeris-class Light Capital Starship"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0x0143	-1	0	0	1	"•"
shïp	136	"Excalibur"	"Miners ships"	5	210	800	650	70	400	35	180	65	136	-1	-1	-1	4	0	0	0	-1	-1	-1	-1	4	0	3	80000	20	0	4	5	0	80	10	3	1	0	-1	0x0110	1	151	-1	-1	-1	1	0	0	0	60	0	0x0008	0x00000000	0x00000000	""	""	""	70	25	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Excalibur"	"Fighter"	"Star Industries Excalibur-class Attack Fighter"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	137	"Katana"	"Miners ships"	50	410	500	450	50	700	70	290	50	136	137	-1	-1	4	2	0	0	-1	-1	-1	-1	4	2	4	180000	35	0	4	5	0	130	25	2	2	0	-1	0x0110	1	151	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	45	40	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Katana"	"Transport"	"Star Industries Katana-class Light Transport/Courier Vessel"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	138	"Feles-class"	"Miners ships"	50	640	450	400	45	500	85	410	40	132	131	145	-1	2	1	2	0	-1	-1	20	-1	5	2	6	200000	50	0	4	1005	0	210	40	3	4	0	-1	0x0110	2	151	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	40	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Feles-class"	"Gunship"	"Koensay Industries K-77b Feles-class Gunship"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0043	-1	0	0	0	"•"
shïp	139	"Feles-class"	"Miners ships"	40	680	500	425	50	700	65	450	40	132	131	145	134	2	1	2	2	-1	-1	20	-1	5	2	7	250000	55	0	4	1005	0	220	40	3	4	0	-1	0x0110	2	151	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	45	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Feles-class"	"Gunship"	"Koensay Industries K-77b Feles-class Gunship"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	"modified"	0x0043	-1	0	0	0	"•"
shïp	140	"GISC-Drone"	"Miners ships"	5	50	1000	650	80	100	5	25	75	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	0	0	32767	0	10	0	4	1005	0	10	5	1	0	25	129	0x0110	0	-1	-1	-1	-1	0	0	0	0	75	0	0x0008	0x00000000	0x00000000	""	""	""	75	25	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"GISC-Drone"	"GISC-Drone"	"GISC Service Drone"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0000	-1	0	0	0	"•"
shïp	141	"Accipiter"	"Miners ships"	7	110	800	650	70	300	30	80	75	135	-1	-1	-1	4	0	0	0	-1	-1	-1	-1	4	0	32767	7500	15	0	4	5	0	65	8	3	1	0	130	0x0118	1	200	-1	-1	-1	1	0	0	0	50	0	0x0008	0x00000000	0x00000000	""	""	""	70	20	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Accipiter"	"Fighter"	"Infinity Shipyards Moebius 5 Accipiter AFI"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0000	-1	0	0	0	"•"
shïp	142	"Excalibur"	"Miners ships"	5	210	800	650	70	400	35	180	65	136	-1	-1	-1	4	0	0	0	-1	-1	-1	-1	4	0	32767	80000	20	0	4	5	0	80	10	3	1	0	130	0x0110	1	200	-1	-1	-1	1	0	0	0	60	0	0x0008	0x00000000	0x00000000	""	""	""	70	25	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Excalibur"	"Fighter"	"Star Industries Excalibur-class Attack Fighter"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0040	-1	0	0	0	"•"
shïp	143	"Dies Malus"	"Miners ships"	75	960	400	350	40	600	170	790	35	129	133	137	144	4	8	4	2	-1	-1	-1	20	6	12	32767	50000	60	0	4	1005	0	310	50	3	30	0	130	0x0110	10	200	-1	-1	-1	1	0	0	0	30	0	0x0000	0x00000000	0x00000000	""	""	""	30	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Dies Malus"	"Destroyer"	"Infinity Shipyards Moebius 82 Dies Malus HCD"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0040	-1	0	0	0	"•"
shïp	144	"Erebus"	"Miners ships"	40	590	400	430	50	500	120	430	40	128	129	143	144	8	3	2	2	-1	-1	20	20	11	3	32767	30000	40	0	4	1005	0	260	37	3	5	0	130	0x0110	2	200	-1	-1	-1	1	0	0	0	35	0	0x0000	0x00000000	0x00000000	""	""	""	40	65	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Erebus"	"Bomber"	"Infinity Shipyard Moebius 9 Erebus SSB"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0040	-1	0	0	0	"•"
shïp	145	"Feles-class"	"Miners ships"	50	640	450	400	45	500	85	410	40	132	131	145	-1	2	1	2	0	-1	-1	20	-1	5	2	32767	20000	50	0	4	1005	0	210	40	3	4	0	130	0x0110	2	200	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	40	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Feles-class"	"Gunship"	"Koensay Industries K-77b Feles-class Gunship"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0040	-1	0	0	0	"•"
shïp	146	"Feles-class"	"Miners ships"	40	680	500	425	50	700	65	450	40	132	131	145	134	2	1	2	2	-1	-1	20	-1	5	2	32767	25000	55	0	4	1005	0	220	40	3	4	0	130	0x0110	2	200	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	45	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Feles-class"	"Gunship"	"Koensay Industries K-77b Feles-class Gunship"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	"modified"	0x0040	-1	0	0	0	"•"
shïp	147	"Serpens"	"Miners ships"	30	410	600	560	70	500	60	350	50	128	144	-1	-1	4	1	0	0	-1	10	-1	-1	6	1	32767	15000	35	0	4	5	0	90	26	3	2	0	130	0x0110	1	200	-1	-1	-1	1	0	0	0	40	0	0x0000	0x00000000	0x00000000	""	""	""	60	30	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	100	""	""	"Serpens"	"Bomber"	"Infinity Shipyards Moebius 3 Serpens SSF"	""	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	""	0x0040	-1	0	0	0	"•"
shïp	157	"placeholder"	"Miners ships"	2	110	440	360	50	200	10	185	10	166	135	-1	-1	2	2	0	0	-1	10	0	0	3	0	32767	300000	15	0	4	5	0	15	12	4	1	120	-1	0x8120	0	-1	-1	-1	-1	0	0	0	0	0	10	0x0089	0x00000000	0x00000000	"!b424"	""	""	10	50	0	-1	-1	-1	-1	0	0	0	0	0x00000003	0x00000000	95	70	""	""	"Thunderhead"	"Thunderhead"	"Civilian Thunderhead"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Gunboat Class"	0x0100	307	20000	0	1	"•"
shïp	167	"placeholder"	"Miners ships"	0	45	850	475	80	100	10	25	11	128	-1	-1	-1	2	0	0	0	-1	0	0	0	2	0	32767	100000	10	0	4	5	197	10	7	4	1	30	-1	0x8120	0	-1	-1	-1	-1	0	0	0	0	0	40	0x0089	0x00000000	0x00000000	"!b424"	""	""	8	35	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	100	95	""	""	"Viper"	"Viper"	"Comara Racing Viper"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Fighter Class"	0x0100	335	30000	0	0	"•"
shïp	361	"placeholder"	"Miners ships"	9	27	480	380	37	300	7	27	8	128	-1	-1	-1	1	0	0	0	-1	0	0	0	2	0	32767	4995	25	0	4	5	200	15	8	1	1	1	-1	0x0100	0	-1	-1	-1	-1	0	0	0	0	0	5	0x0088	0x00000000	0x00000000	"!b424"	""	""	1	5	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	50	55	""	""	"Shuttle\n- used -"	"Shuttle"	"Sigma Shipyards Alpha class Shuttle"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Version A"	0x0100	128	2000	0	3	"•"
shïp	362	"placeholder"	"Miners ships"	12	33	530	410	43	300	5	33	10	128	-1	-1	-1	1	0	0	0	-1	0	0	0	2	0	32767	60000	25	0	4	5	200	15	8	1	1	2	-1	0x0120	0	184	185	186	-1	1	1	1	0	0	5	0x0088	0x00000000	0x00000000	"!b424"	""	""	1	5	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	20	25	""	""	"Shuttle\n- used -"	"Shuttle"	"Sigma Shipyards Alpha class Shuttle"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Version A"	0x0100	129	5000	0	3	"•"
shïp	363	"placeholder"	"Miners ships"	12	42	450	360	35	400	10	42	8	128	-1	-1	-1	1	0	0	0	-1	0	0	0	2	0	32767	9995	25	0	4	5	199	25	12	1	2	2	-1	0x0120	0	-1	-1	-1	-1	0	0	0	0	0	10	0x0088	0x00000000	0x00000000	"!b424"	""	""	2	7	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	50	55	""	""	"Heavy Shuttle\n- used -"	"Heavy Shuttle"	"Sigma Shipyards Epsilon Class Heavy Shuttle"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Version A"	0x0100	189	10000	0	3	"•"
shïp	364	"placeholder"	"Miners ships"	15	50	500	400	42	400	7	50	12	128	-1	-1	-1	2	0	0	0	-1	0	0	0	2	0	32767	75000	25	0	4	5	199	25	12	1	2	3	-1	0x0120	0	184	185	186	256	1	1	1	1	0	10	0x0088	0x00000000	0x00000000	"!b424"	""	""	2	7	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	35	40	""	""	"Heavy Shuttle\n- used -"	"Heavy Shuttle"	"Sigma Shipyards Epsilon Class Heavy Shuttle"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Version A"	0x0100	189	10000	0	3	"•"
shïp	367	"placeholder"	"Miners ships"	20	420	535	385	45	500	35	125	55	129	135	-1	-1	2	1	0	0	-1	6	0	0	4	2	32767	400000	40	0	4	5	189	98	20	2	2	250	-1	0x0120	0	-1	-1	-1	-1	0	0	0	0	0	25	0x0089	0x00000000	0x80000000	"!b424"	""	""	30	190	0	-1	-1	-1	-1	0	0	0	0	0x00000003	0x00000000	35	40	""	""	"Starbridge\n- used -"	"Starbridge"	"Light Capital Class S-25 Starbridge"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Class A"	0x0100	195	40000	0	1	"•"
shïp	368	"placeholder"	"Miners ships"	20	435	550	400	50	500	40	135	64	129	135	130	131	4	1	1	1	-1	10	-1	-1	4	2	32767	650000	40	0	4	5	189	98	20	2	2	250	-1	0x0120	0	238	239	184	185	1	1	1	1	0	25	0x0089	0x00000000	0x80000000	"!b424"	""	"b8888"	30	200	0	186	180	197	256	1	3	1	2	0x0000000B	0x00000000	25	30	"b8888"	""	"Starbridge\n- used -"	"Star Bridge"	"Light Capital Class S-25 Starbridge"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Class C"	0x0100	195	40000	0	1	"•"
shïp	369	"placeholder"	"Miners ships"	125	210	225	160	30	400	5	65	14	-1	-1	-1	-1	0	0	0	0	0	0	0	0	1	0	32767	110000	65	0	4	1005	195	175	25	1	4	20	-1	0x0120	0	-1	-1	-1	-1	0	0	0	0	0	15	0x0080	0x00000000	0x00000000	"!b424"	""	""	8	50	0	-1	-1	-1	-1	0	0	0	0	0x00000000	0x00000000	55	65	""	""	"Terrapin\n- used -"	"Terrapin"	"Terrapin Light Freighter"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Standard"	0x0100	203	50000	0	3	"•"
shïp	370	"placeholder"	"Miners ships"	95	225	300	200	40	400	0	75	15	129	-1	-1	-1	2	0	0	0	0	0	0	0	2	0	32767	400000	65	0	4	1005	195	175	25	1	4	20	-1	0x0120	0	180	184	185	197	3	1	1	1	0	15	0x0080	0x00000000	0x00000000	"!b424"	""	""	8	50	0	228	256	-1	-1	2	3	0	0	0x00000000	0x00000000	25	35	""	""	"Terrapin\n- used -"	"Terrapin"	"Terrapin Light Freighter"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Standard"	0x0100	203	50000	0	3	"•"
shïp	371	"placeholder"	"Miners ships"	20	375	450	400	35	500	40	100	15	129	128	138	-1	1	2	1	0	-1	-1	20	0	5	1	32767	200000	50	0	4	1005	191	150	25	2	4	200	-1	0x0120	0	-1	-1	-1	-1	0	0	0	0	0	20	0x0088	0x00000000	0x40000000	"!b424"	""	""	20	100	0	-1	-1	-1	-1	0	0	0	0	0x00000003	0x00000000	50	60	""	""	"Valkyrie\n- used -"	"Valkyrie"	"Porsche Valkyrie"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Class I"	0x0100	280	35000	0	1	"•"
shïp	372	"placeholder"	"Miners ships"	20	425	500	425	40	500	0	135	25	129	128	138	131	3	2	2	1	-1	-1	60	-1	5	1	32767	600000	50	0	4	1005	191	150	25	2	4	200	-1	0x0120	0	238	239	180	184	1	1	3	1	0	20	0x0088	0x00000000	0x40000000	"!b424"	""	""	20	100	0	185	197	-1	-1	1	1	0	0	0x0000000B	0x00000000	40	50	""	""	"Valkyrie\n- used -"	"Valkyrie"	"Porsche Valkyrie"	""	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"Class II"	0x0100	280	35000	0	1	"•"
